source,target,news_id
fake_news_091_t00033,fake_news_091_t00020,fake_news_091
fake_news_091_t00047,fake_news_091_t00052,fake_news_091
fake_news_091_t00036,fake_news_091_t00006,fake_news_091
fake_news_091_t00007,fake_news_091_t00017,fake_news_091
fake_news_091_t00018,fake_news_091_t00001,fake_news_091
fake_news_091_t00028,fake_news_091_t00056,fake_news_091
fake_news_091_t00009,fake_news_091_t00037,fake_news_091
fake_news_091_t00009,fake_news_091_t00031,fake_news_091
fake_news_091_t00020,fake_news_091_t00021,fake_news_091
fake_news_091_t00052,fake_news_091_t00051,fake_news_091
fake_news_091_t00006,fake_news_091_t00035,fake_news_091
fake_news_091_t00017,fake_news_091_t00023,fake_news_091
fake_news_091_t00001,fake_news_091_t00008,fake_news_091
fake_news_091_t00056,fake_news_091_t00010,fake_news_091
fake_news_091_t00037,fake_news_091_t00012,fake_news_091
fake_news_091_t00031,fake_news_091_t00014,fake_news_091
fake_news_091_t00021,fake_news_091_t00050,fake_news_091
fake_news_091_t00050,fake_news_091_t00031,fake_news_091
fake_news_091_t00031,fake_news_091_t00050,fake_news_091
fake_news_091_t00023,fake_news_091_t00035,fake_news_091
fake_news_091_t00012,fake_news_091_t00009,fake_news_091
fake_news_091_t00020,fake_news_091_t00037,fake_news_091
fake_news_092_t00000,fake_news_092_t00059,fake_news_092
fake_news_092_t00000,fake_news_092_t00010,fake_news_092
fake_news_092_t00059,fake_news_092_t00167,fake_news_092
fake_news_092_t00059,fake_news_092_t00149,fake_news_092
fake_news_092_t00059,fake_news_092_t00156,fake_news_092
fake_news_092_t00010,fake_news_092_t00086,fake_news_092
fake_news_092_t00010,fake_news_092_t00092,fake_news_092
fake_news_092_t00010,fake_news_092_t00006,fake_news_092
fake_news_092_t00167,fake_news_092_t00091,fake_news_092
fake_news_092_t00167,fake_news_092_t00130,fake_news_092
fake_news_092_t00149,fake_news_092_t00162,fake_news_092
fake_news_092_t00156,fake_news_092_t00112,fake_news_092
fake_news_092_t00156,fake_news_092_t00124,fake_news_092
fake_news_092_t00156,fake_news_092_t00165,fake_news_092
fake_news_092_t00156,fake_news_092_t00088,fake_news_092
fake_news_092_t00156,fake_news_092_t00020,fake_news_092
fake_news_092_t00156,fake_news_092_t00141,fake_news_092
fake_news_092_t00086,fake_news_092_t00002,fake_news_092
fake_news_092_t00086,fake_news_092_t00114,fake_news_092
fake_news_092_t00092,fake_news_092_t00117,fake_news_092
fake_news_092_t00092,fake_news_092_t00108,fake_news_092
fake_news_092_t00006,fake_news_092_t00080,fake_news_092
fake_news_092_t00006,fake_news_092_t00121,fake_news_092
fake_news_092_t00006,fake_news_092_t00068,fake_news_092
fake_news_092_t00006,fake_news_092_t00087,fake_news_092
fake_news_092_t00091,fake_news_092_t00063,fake_news_092
fake_news_092_t00091,fake_news_092_t00054,fake_news_092
fake_news_092_t00091,fake_news_092_t00126,fake_news_092
fake_news_092_t00091,fake_news_092_t00035,fake_news_092
fake_news_092_t00130,fake_news_092_t00106,fake_news_092
fake_news_092_t00162,fake_news_092_t00016,fake_news_092
fake_news_092_t00112,fake_news_092_t00115,fake_news_092
fake_news_092_t00124,fake_news_092_t00001,fake_news_092
fake_news_092_t00165,fake_news_092_t00085,fake_news_092
fake_news_092_t00088,fake_news_092_t00089,fake_news_092
fake_news_092_t00020,fake_news_092_t00056,fake_news_092
fake_news_092_t00020,fake_news_092_t00127,fake_news_092
fake_news_092_t00141,fake_news_092_t00018,fake_news_092
fake_news_092_t00141,fake_news_092_t00065,fake_news_092
fake_news_092_t00002,fake_news_092_t00103,fake_news_092
fake_news_092_t00114,fake_news_092_t00148,fake_news_092
fake_news_092_t00114,fake_news_092_t00163,fake_news_092
fake_news_092_t00117,fake_news_092_t00008,fake_news_092
fake_news_092_t00108,fake_news_092_t00123,fake_news_092
fake_news_092_t00080,fake_news_092_t00105,fake_news_092
fake_news_092_t00121,fake_news_092_t00175,fake_news_092
fake_news_092_t00121,fake_news_092_t00072,fake_news_092
fake_news_092_t00068,fake_news_092_t00122,fake_news_092
fake_news_092_t00068,fake_news_092_t00067,fake_news_092
fake_news_092_t00087,fake_news_092_t00146,fake_news_092
fake_news_092_t00087,fake_news_092_t00093,fake_news_092
fake_news_092_t00063,fake_news_092_t00070,fake_news_092
fake_news_092_t00054,fake_news_092_t00040,fake_news_092
fake_news_092_t00126,fake_news_092_t00097,fake_news_092
fake_news_092_t00035,fake_news_092_t00077,fake_news_092
fake_news_092_t00106,fake_news_092_t00024,fake_news_092
fake_news_092_t00016,fake_news_092_t00140,fake_news_092
fake_news_092_t00115,fake_news_092_t00061,fake_news_092
fake_news_092_t00001,fake_news_092_t00034,fake_news_092
fake_news_092_t00001,fake_news_092_t00028,fake_news_092
fake_news_092_t00085,fake_news_092_t00050,fake_news_092
fake_news_092_t00089,fake_news_092_t00116,fake_news_092
fake_news_092_t00056,fake_news_092_t00129,fake_news_092
fake_news_092_t00127,fake_news_092_t00174,fake_news_092
fake_news_092_t00018,fake_news_092_t00090,fake_news_092
fake_news_092_t00065,fake_news_092_t00069,fake_news_092
fake_news_092_t00103,fake_news_092_t00041,fake_news_092
fake_news_092_t00148,fake_news_092_t00099,fake_news_092
fake_news_092_t00163,fake_news_092_t00030,fake_news_092
fake_news_092_t00008,fake_news_092_t00118,fake_news_092
fake_news_092_t00123,fake_news_092_t00135,fake_news_092
fake_news_092_t00105,fake_news_092_t00032,fake_news_092
fake_news_092_t00175,fake_news_092_t00060,fake_news_092
fake_news_092_t00072,fake_news_092_t00055,fake_news_092
fake_news_092_t00122,fake_news_092_t00053,fake_news_092
fake_news_092_t00067,fake_news_092_t00078,fake_news_092
fake_news_092_t00146,fake_news_092_t00066,fake_news_092
fake_news_092_t00093,fake_news_092_t00058,fake_news_092
fake_news_092_t00070,fake_news_092_t00051,fake_news_092
fake_news_092_t00040,fake_news_092_t00075,fake_news_092
fake_news_092_t00097,fake_news_092_t00120,fake_news_092
fake_news_092_t00077,fake_news_092_t00004,fake_news_092
fake_news_092_t00024,fake_news_092_t00119,fake_news_092
fake_news_092_t00140,fake_news_092_t00150,fake_news_092
fake_news_092_t00061,fake_news_092_t00134,fake_news_092
fake_news_092_t00034,fake_news_092_t00071,fake_news_092
fake_news_092_t00028,fake_news_092_t00036,fake_news_092
fake_news_092_t00050,fake_news_092_t00143,fake_news_092
fake_news_092_t00116,fake_news_092_t00038,fake_news_092
fake_news_092_t00129,fake_news_092_t00084,fake_news_092
fake_news_092_t00174,fake_news_092_t00098,fake_news_092
fake_news_092_t00090,fake_news_092_t00082,fake_news_092
fake_news_092_t00069,fake_news_092_t00052,fake_news_092
fake_news_092_t00041,fake_news_092_t00179,fake_news_092
fake_news_092_t00099,fake_news_092_t00151,fake_news_092
fake_news_092_t00030,fake_news_092_t00046,fake_news_092
fake_news_092_t00118,fake_news_092_t00139,fake_news_092
fake_news_092_t00135,fake_news_092_t00157,fake_news_092
fake_news_092_t00032,fake_news_092_t00125,fake_news_092
fake_news_092_t00060,fake_news_092_t00012,fake_news_092
fake_news_092_t00055,fake_news_092_t00107,fake_news_092
fake_news_092_t00053,fake_news_092_t00047,fake_news_092
fake_news_092_t00078,fake_news_092_t00014,fake_news_092
fake_news_092_t00066,fake_news_092_t00083,fake_news_092
fake_news_092_t00058,fake_news_092_t00044,fake_news_092
fake_news_092_t00143,fake_news_092_t00016,fake_news_092
fake_news_092_t00117,fake_news_092_t00151,fake_news_092
fake_news_092_t00034,fake_news_092_t00082,fake_news_092
fake_news_092_t00051,fake_news_092_t00061,fake_news_092
fake_news_092_t00080,fake_news_092_t00098,fake_news_092
fake_news_092_t00135,fake_news_092_t00035,fake_news_092
fake_news_092_t00157,fake_news_092_t00020,fake_news_092
fake_news_092_t00097,fake_news_092_t00056,fake_news_092
fake_news_092_t00129,fake_news_092_t00151,fake_news_092
fake_news_092_t00016,fake_news_092_t00126,fake_news_092
fake_news_092_t00174,fake_news_092_t00001,fake_news_092
fake_news_092_t00070,fake_news_092_t00105,fake_news_092
fake_news_092_t00099,fake_news_092_t00030,fake_news_092
fake_news_092_t00139,fake_news_092_t00140,fake_news_092
fake_news_092_t00060,fake_news_092_t00059,fake_news_092
fake_news_093_t00000,fake_news_093_t00004,fake_news_093
fake_news_093_t00004,fake_news_093_t00002,fake_news_093
fake_news_093_t00004,fake_news_093_t00008,fake_news_093
fake_news_093_t00004,fake_news_093_t00001,fake_news_093
fake_news_093_t00002,fake_news_093_t00005,fake_news_093
fake_news_093_t00008,fake_news_093_t00007,fake_news_093
fake_news_093_t00008,fake_news_093_t00006,fake_news_093
fake_news_093_t00008,fake_news_093_t00003,fake_news_093
fake_news_094_t00000,fake_news_094_t00199,fake_news_094
fake_news_094_t00000,fake_news_094_t00098,fake_news_094
fake_news_094_t00000,fake_news_094_t00193,fake_news_094
fake_news_094_t00000,fake_news_094_t00150,fake_news_094
fake_news_094_t00000,fake_news_094_t00069,fake_news_094
fake_news_094_t00000,fake_news_094_t00197,fake_news_094
fake_news_094_t00000,fake_news_094_t00018,fake_news_094
fake_news_094_t00199,fake_news_094_t00016,fake_news_094
fake_news_094_t00199,fake_news_094_t00113,fake_news_094
fake_news_094_t00199,fake_news_094_t00056,fake_news_094
fake_news_094_t00199,fake_news_094_t00086,fake_news_094
fake_news_094_t00098,fake_news_094_t00026,fake_news_094
fake_news_094_t00193,fake_news_094_t00039,fake_news_094
fake_news_094_t00193,fake_news_094_t00117,fake_news_094
fake_news_094_t00193,fake_news_094_t00047,fake_news_094
fake_news_094_t00150,fake_news_094_t00154,fake_news_094
fake_news_094_t00150,fake_news_094_t00119,fake_news_094
fake_news_094_t00150,fake_news_094_t00024,fake_news_094
fake_news_094_t00069,fake_news_094_t00055,fake_news_094
fake_news_094_t00197,fake_news_094_t00155,fake_news_094
fake_news_094_t00197,fake_news_094_t00169,fake_news_094
fake_news_094_t00018,fake_news_094_t00142,fake_news_094
fake_news_094_t00016,fake_news_094_t00144,fake_news_094
fake_news_094_t00113,fake_news_094_t00080,fake_news_094
fake_news_094_t00056,fake_news_094_t00148,fake_news_094
fake_news_094_t00086,fake_news_094_t00060,fake_news_094
fake_news_094_t00086,fake_news_094_t00186,fake_news_094
fake_news_094_t00026,fake_news_094_t00096,fake_news_094
fake_news_094_t00039,fake_news_094_t00008,fake_news_094
fake_news_094_t00039,fake_news_094_t00053,fake_news_094
fake_news_094_t00039,fake_news_094_t00007,fake_news_094
fake_news_094_t00117,fake_news_094_t00130,fake_news_094
fake_news_094_t00117,fake_news_094_t00140,fake_news_094
fake_news_094_t00117,fake_news_094_t00017,fake_news_094
fake_news_094_t00047,fake_news_094_t00044,fake_news_094
fake_news_094_t00154,fake_news_094_t00149,fake_news_094
fake_news_094_t00154,fake_news_094_t00167,fake_news_094
fake_news_094_t00119,fake_news_094_t00071,fake_news_094
fake_news_094_t00119,fake_news_094_t00031,fake_news_094
fake_news_094_t00024,fake_news_094_t00107,fake_news_094
fake_news_094_t00055,fake_news_094_t00204,fake_news_094
fake_news_094_t00055,fake_news_094_t00128,fake_news_094
fake_news_094_t00055,fake_news_094_t00203,fake_news_094
fake_news_094_t00155,fake_news_094_t00094,fake_news_094
fake_news_094_t00169,fake_news_094_t00110,fake_news_094
fake_news_094_t00169,fake_news_094_t00028,fake_news_094
fake_news_094_t00142,fake_news_094_t00187,fake_news_094
fake_news_094_t00142,fake_news_094_t00091,fake_news_094
fake_news_094_t00142,fake_news_094_t00146,fake_news_094
fake_news_094_t00144,fake_news_094_t00174,fake_news_094
fake_news_094_t00080,fake_news_094_t00088,fake_news_094
fake_news_094_t00148,fake_news_094_t00157,fake_news_094
fake_news_094_t00060,fake_news_094_t00145,fake_news_094
fake_news_094_t00186,fake_news_094_t00099,fake_news_094
fake_news_094_t00186,fake_news_094_t00025,fake_news_094
fake_news_094_t00186,fake_news_094_t00103,fake_news_094
fake_news_094_t00096,fake_news_094_t00185,fake_news_094
fake_news_094_t00096,fake_news_094_t00067,fake_news_094
fake_news_094_t00096,fake_news_094_t00035,fake_news_094
fake_news_094_t00008,fake_news_094_t00043,fake_news_094
fake_news_094_t00053,fake_news_094_t00046,fake_news_094
fake_news_094_t00053,fake_news_094_t00004,fake_news_094
fake_news_094_t00007,fake_news_094_t00061,fake_news_094
fake_news_094_t00130,fake_news_094_t00121,fake_news_094
fake_news_094_t00140,fake_news_094_t00139,fake_news_094
fake_news_094_t00140,fake_news_094_t00123,fake_news_094
fake_news_094_t00017,fake_news_094_t00070,fake_news_094
fake_news_094_t00044,fake_news_094_t00159,fake_news_094
fake_news_094_t00044,fake_news_094_t00081,fake_news_094
fake_news_094_t00044,fake_news_094_t00034,fake_news_094
fake_news_094_t00149,fake_news_094_t00180,fake_news_094
fake_news_094_t00167,fake_news_094_t00114,fake_news_094
fake_news_094_t00167,fake_news_094_t00013,fake_news_094
fake_news_094_t00167,fake_news_094_t00019,fake_news_094
fake_news_094_t00167,fake_news_094_t00049,fake_news_094
fake_news_094_t00167,fake_news_094_t00170,fake_news_094
fake_news_094_t00071,fake_news_094_t00141,fake_news_094
fake_news_094_t00071,fake_news_094_t00191,fake_news_094
fake_news_094_t00071,fake_news_094_t00135,fake_news_094
fake_news_094_t00031,fake_news_094_t00152,fake_news_094
fake_news_094_t00107,fake_news_094_t00147,fake_news_094
fake_news_094_t00204,fake_news_094_t00075,fake_news_094
fake_news_094_t00204,fake_news_094_t00083,fake_news_094
fake_news_094_t00204,fake_news_094_t00003,fake_news_094
fake_news_094_t00128,fake_news_094_t00012,fake_news_094
fake_news_094_t00128,fake_news_094_t00009,fake_news_094
fake_news_094_t00128,fake_news_094_t00045,fake_news_094
fake_news_094_t00203,fake_news_094_t00092,fake_news_094
fake_news_094_t00094,fake_news_094_t00178,fake_news_094
fake_news_094_t00110,fake_news_094_t00106,fake_news_094
fake_news_094_t00110,fake_news_094_t00037,fake_news_094
fake_news_094_t00110,fake_news_094_t00073,fake_news_094
fake_news_094_t00028,fake_news_094_t00211,fake_news_094
fake_news_094_t00187,fake_news_094_t00076,fake_news_094
fake_news_094_t00187,fake_news_094_t00125,fake_news_094
fake_news_094_t00091,fake_news_094_t00138,fake_news_094
fake_news_094_t00146,fake_news_094_t00161,fake_news_094
fake_news_094_t00174,fake_news_094_t00115,fake_news_094
fake_news_094_t00174,fake_news_094_t00207,fake_news_094
fake_news_094_t00088,fake_news_094_t00077,fake_news_094
fake_news_094_t00088,fake_news_094_t00134,fake_news_094
fake_news_094_t00157,fake_news_094_t00126,fake_news_094
fake_news_094_t00145,fake_news_094_t00163,fake_news_094
fake_news_094_t00099,fake_news_094_t00102,fake_news_094
fake_news_094_t00099,fake_news_094_t00040,fake_news_094
fake_news_094_t00025,fake_news_094_t00122,fake_news_094
fake_news_094_t00103,fake_news_094_t00063,fake_news_094
fake_news_094_t00185,fake_news_094_t00104,fake_news_094
fake_news_094_t00067,fake_news_094_t00202,fake_news_094
fake_news_094_t00035,fake_news_094_t00179,fake_news_094
fake_news_094_t00043,fake_news_094_t00182,fake_news_094
fake_news_094_t00046,fake_news_094_t00020,fake_news_094
fake_news_094_t00004,fake_news_094_t00184,fake_news_094
fake_news_094_t00061,fake_news_094_t00022,fake_news_094
fake_news_094_t00121,fake_news_094_t00074,fake_news_094
fake_news_094_t00139,fake_news_094_t00120,fake_news_094
fake_news_094_t00139,fake_news_094_t00082,fake_news_094
fake_news_094_t00123,fake_news_094_t00023,fake_news_094
fake_news_094_t00070,fake_news_094_t00109,fake_news_094
fake_news_094_t00070,fake_news_094_t00168,fake_news_094
fake_news_094_t00159,fake_news_094_t00160,fake_news_094
fake_news_094_t00081,fake_news_094_t00131,fake_news_094
fake_news_094_t00034,fake_news_094_t00027,fake_news_094
fake_news_094_t00180,fake_news_094_t00051,fake_news_094
fake_news_094_t00114,fake_news_094_t00172,fake_news_094
fake_news_094_t00013,fake_news_094_t00136,fake_news_094
fake_news_094_t00019,fake_news_094_t00048,fake_news_094
fake_news_094_t00049,fake_news_094_t00129,fake_news_094
fake_news_094_t00170,fake_news_094_t00156,fake_news_094
fake_news_094_t00141,fake_news_094_t00041,fake_news_094
fake_news_094_t00191,fake_news_094_t00171,fake_news_094
fake_news_094_t00135,fake_news_094_t00042,fake_news_094
fake_news_094_t00135,fake_news_094_t00137,fake_news_094
fake_news_094_t00152,fake_news_094_t00065,fake_news_094
fake_news_094_t00147,fake_news_094_t00175,fake_news_094
fake_news_094_t00075,fake_news_094_t00079,fake_news_094
fake_news_094_t00075,fake_news_094_t00195,fake_news_094
fake_news_094_t00083,fake_news_094_t00201,fake_news_094
fake_news_094_t00003,fake_news_094_t00095,fake_news_094
fake_news_094_t00012,fake_news_094_t00014,fake_news_094
fake_news_094_t00009,fake_news_094_t00064,fake_news_094
fake_news_094_t00045,fake_news_094_t00206,fake_news_094
fake_news_094_t00092,fake_news_094_t00198,fake_news_094
fake_news_094_t00178,fake_news_094_t00006,fake_news_094
fake_news_094_t00106,fake_news_094_t00181,fake_news_094
fake_news_094_t00106,fake_news_094_t00021,fake_news_094
fake_news_094_t00037,fake_news_094_t00015,fake_news_094
fake_news_094_t00073,fake_news_094_t00068,fake_news_094
fake_news_094_t00211,fake_news_094_t00210,fake_news_094
fake_news_094_t00076,fake_news_094_t00118,fake_news_094
fake_news_094_t00125,fake_news_094_t00200,fake_news_094
fake_news_094_t00138,fake_news_094_t00143,fake_news_094
fake_news_094_t00161,fake_news_094_t00124,fake_news_094
fake_news_094_t00115,fake_news_094_t00085,fake_news_094
fake_news_094_t00207,fake_news_094_t00158,fake_news_094
fake_news_094_t00077,fake_news_094_t00084,fake_news_094
fake_news_094_t00134,fake_news_094_t00029,fake_news_094
fake_news_094_t00126,fake_news_094_t00116,fake_news_094
fake_news_094_t00163,fake_news_094_t00032,fake_news_094
fake_news_094_t00102,fake_news_094_t00030,fake_news_094
fake_news_094_t00040,fake_news_094_t00132,fake_news_094
fake_news_094_t00122,fake_news_094_t00090,fake_news_094
fake_news_094_t00063,fake_news_094_t00164,fake_news_094
fake_news_094_t00104,fake_news_094_t00054,fake_news_094
fake_news_094_t00202,fake_news_094_t00111,fake_news_094
fake_news_094_t00179,fake_news_094_t00151,fake_news_094
fake_news_094_t00182,fake_news_094_t00133,fake_news_094
fake_news_094_t00020,fake_news_094_t00089,fake_news_094
fake_news_094_t00184,fake_news_094_t00078,fake_news_094
fake_news_094_t00022,fake_news_094_t00153,fake_news_094
fake_news_094_t00074,fake_news_094_t00001,fake_news_094
fake_news_094_t00120,fake_news_094_t00190,fake_news_094
